text,standardized,split,input_char_len,target_char_len,input_truncated,target_truncated,input_padding_needed,target_padding_needed
Mo fatigue ecrire informer ena 61 KAKISTOCRATES P DONNE FESSE DANS PARLEMENT VOILA LE RESULTAT,Mo fatigue ekrir informe: ena 61 KAKISTOCRATES PE DONNE FESSE DANS PARLEMENT. VOILA LE RESULTAT.,train,96,98,False,False,160,158
24/7 hein ale lopital rnoir asoir bizin atane docteur la lever dan so sommeil ler la li vini sa mm pou decouyone la pou amen étrangers fair zot travail ici apre pou vine dir intel pa bon lot pa bon apre si pa envie travail done la chance bane le zot docteur ki pe bizin atane kan pou gagne n place,"24/7 hein. Ale lopital rnoir asoir, bizin atann docteur la leve dan so sommeil, lerla li vini. Samem pu dekuyone la pu amenn étrangers fer zot travail ici. Apre pu vinn dir intel pa bon, lot pa bon. Apre si pa anvi travail, donne la chance bann lezot docteur ki pe bizin atann kan pu gagne enn place.",train,299,302,True,True,0,0
"La zis ti zeness 17 years ki ggn case la!! The little ningress has arrived!! Aster toi zeness tone rod lagratel, he is here for you","La zis ti zeness 17 years ki gagne case la!! The little ningress has arrived!! Aster toi zeness tonn rode lagratel, he is here for you",train,133,136,False,False,123,120
BNne tricot 200 300 la pli bn ki mark meme lave tt.,"Bann tricot 200, 300 la pli bon ki mark mem lave tu.",train,53,54,False,False,203,202
In plein ar dir... Pa jouez ar feraille.. Pa comprend meme..,Inn plein ar dir... Pa jouez ar feraille.. Pa comprend mem..,train,62,62,False,False,194,194
Cuma zot prend nessance mm bizin marye zot aster bizin rode demand dan lopital mm,Kuma zot prend nessance mem bizin marye zot aster. Bizin rode demande dan lopital mem.,train,83,88,False,False,173,168
Eyyyyy..🤣🤣🤣🤣,Ey..🤣🤣🤣🤣,train,14,10,False,False,242,246
Emtel ena myt money???? 😂😂😂😂,Emtel ena MY.T money???? 😂😂😂😂,train,30,31,False,False,226,225
Tane dir mari la p envi babysitter babysit li dans jacuzzi. Ta sa lage to encore p bizin babysitter?,Tande dir mari la pe anvi babysitter babysit li dans jacuzzi. Ta! Sa laz to encore pe bizin babysitter?,train,102,105,False,False,154,151
N dimoun seki ena loto pa kpv rend li sa service la do 🤣🤣🤣 g.matin pran so parcel al kit dan travail tanto repren li pass dan jade bleu apre retourne so parcel lakaz 🤣🤣🤣koumsa li pa pou gagne pblm dan so travail la police 👮‍♂️😀😀😀🤣🤣,Enn dimunn seki ena loto pa kapav rande li sa service la dow 🤣🤣🤣 grand matin pran so parcel ale kite dan travail tanto repren li pass dan jade bleu apre retourne so parcel lakaz 🤣🤣🤣kumsa li pa pu gagne problem dan so travail la police. 👮‍♂️😀😀😀🤣🤣,train,233,247,False,False,23,9
Prn mo ti lrgn payer pou ale guet fr sa🙄🥴🤪mais c de la merde🧐ou du foutage😒.. b non doo rd n lot artiste do🙄,Pran mo ti larzan peye pu ale get fer sa🙄🥴🤪mais se de la merde🧐ou du foutage😒.. B non dow rode enn lot artiste dow.🙄,train,110,118,False,False,146,138
Bien dire sa zom Encor nu même,Bien dire sa zom ankor nu même.,train,32,33,False,False,224,223
"[NAME], to bien connais ki tone faire toi … 🤣🤣🤣🤣🤣","[NAME], to bien kone ki tonn faire toi … 🤣🤣🤣🤣🤣",train,51,48,False,False,205,208
System la pouri dan moris trop bku vieux politicien p cocain kas p fer zot bann zanfant ariver ici ti malheureux p trac p perdi lavie ou trouve sa logic ou fer chagrin mem.. Bku sa bann chaufeur poid lourd la met nissa conduire ek lapolice toujour pe avy merd apre p vine koz bel bel koze permit a point,"System la pouri dan Moris. Trop buku vieux politicien pe kokin kas pe fer zot bann zanfan arrive ici. Ti malheureux pe trasse pe perdi lavi. Ou truve sa logic? Ou fer chagrin mem... Buku sa bann chauffeur poid lourd la met nisa kondire ek lapolis tuzur pe avoy merd. Apre pe vinn koze bel bel koze, permis a point.",train,305,316,True,True,0,0
Chanel ki fair met zist initial,"Chanel, kifer met zis initial?",train,33,32,False,False,223,224
Prix fret la pas ine fini déjà payer a la compagnie aérienne???. Ki faire prend fret encor. Couma dire p paye VAT lor VAT,Prix fret la pas inn fini déjà peye a la compagnie aérienne???. Kifer prend fret ankor? Kumadir pe peye VAT lor VAT.,train,123,118,False,False,133,138
"[NAME], tkner si toi t fer sah tplass kt ete non!! 😂😂 Ena g**t la ar sa banla la pff 😭","[NAME], to kone si toi to fer sa to plas kot ete non!! 😂😂 Ena g**to la ar sa banla la, pff. 😭",train,88,95,False,False,168,161
sa kaliter touper la ena bez la,Sa kalite toupe la? Ena bez la.,train,33,33,False,False,223,223
Tir zot foto apre guet zot bien p kwar navim ime domme liberté alor zot fer cki zot envi bne nuisance la societé,Tire zot foto apre get zot bien: pe kwar Navin inn donne liberté alor zot fer seki zot anvi bann nuisance la societé.,train,114,119,False,False,142,137
Ki la banque sa foutou,Ki la banque sa foutou?,train,24,25,False,False,232,231
Apres 9 ans ki ti dir sa kifer to pann ggn narnien akoz sa to p denoncer,Apre 9 ans ki ti dir sa? Kifer? To pann gagne nanyin akoz sa to pe denonce?,train,74,77,False,False,182,179
Après pou ré on off on off on off on off,"Après pu re on off, on off, on off, on off.",train,42,45,False,False,214,211
"[NAME], ma réponse était ironique bien sûr que cette loi est archaïque","[NAME], ma réponse était ironique! Bien sûr que cette loi est archaïque.",train,72,74,False,False,184,182
La pluie la in associer avc meteo li tomber apres gros soleil difer port louis,"La pluie la inn associe avec meteo, li tombe apre gros soleil dife Port Louis.",train,80,80,False,False,176,176
A cause sa même kn to ale consulter le matin zot faire toi boule loto ale là-bas vine ici nu ti dimoune nu bizin soins lopital mais gouvermnt bizin osi check zfaire au plus profond cot ena malaise,Akoz samem kan to ale consulte le matin zot faire toi boule loto ale là-bas vinn ici nu ti dimunn nu bizin soins lopital mais guvernman bizin osi check zafer au plus profond kot ena malaise.,train,198,192,False,False,58,64
Kifr pan rod ene lot option done ene dimoun ene travay li netoyer kuma bizin dimoun la ggn ene lavi canar res dan so labita ki supoze naturel ena p dr delo sal p verse lor shivling zour fete nu mem humain ki sal delo la plis ki sa zanimo la servi kas la imp pu aranz infrastructure si laba ene landscape aussi populair kumsa marbre p res parey blok p tini baraz lerouil #retourn_nu_canar,"Kifer pann rode enn lot option? Donne enn dimunn enn travail, li netway kuma bizin, dimunn la gagne enn lavi. Canard res dan so labita ki sipoze naturel. Ena pe der dilo sal pe verse lor shivling. Zur fete nu mem humain ki sal dilo la plis ki sa zanimo la!!! Servi kas la enpe pu aranz infrastructure si laba. Enn landscape aussi populair kumsa. Marbre pe res pareil. Blok pe tini baraz lerouil. #retourn_nu_canard.",train,389,417,True,True,0,0
"🤣🤣🤣 fouf, enn lot level sanla. Kaboc net 🤣","🤣🤣🤣 fouf, enn lot level sanla. Kabos net 🤣.",train,44,45,False,False,212,211
Bonne chance a tous et bravo a tous zoote in oser God bless,Bonne chance a tu et bravo a tu. Zot inn ose. God bless.,train,61,58,False,False,195,198
1 ti conseil. Px import ki produit zt asht.. Check ingredients.. Li bien important.,1 ti conseil. Pa nerport ki produit zot aste.. Check ingredients.. Li bien important.,train,85,87,False,False,171,169
Pa tuss nu pravin,Pa tus nu Pravin!,train,19,19,False,False,237,237
Sa zafer la pena vaccine contre sa à prendre vraiment au sérieux niveau maximal je dirai,"Sa zafer la pena vaccine contre sa. À prendre vraiment au sérieux niveau maximal, je dirai.",train,90,93,False,False,166,163
Prn mo ti lrgn payer pou ale guet fr sa🙄🥴🤪mais c de la merde🧐ou du foutage😒 b non doo rd n lot artiste do🙄,Pran mo ti larzan peye pu ale get fer sa🙄🥴🤪mais se de la merde🧐ou du foutage😒. B non dow rode enn lot artiste dow.🙄,train,108,117,False,False,148,139
Al fr komiko dn cell astr fr ban gard la riyE,Ale fer komiko dan cell aster. Fer bann garde la riye.,train,47,56,False,False,209,200
Donne zenfan boire black seed oil - prevention,Donne zanfan boire black seed oil - prevention,train,48,48,False,False,208,208
[NAME] p dir li p craz direk,[NAME] pe dir li pe kraze direk.,train,30,34,False,False,226,222
Tiouuuuu get dimun ki p sautei kumsa🤣 si ti pou ene lot race tout dimun ti pou dire ti bisin casse casse li Quelle blague les mauriciens 🙂‍↔️,"Tiew, get dimunn ki pe sautee kumsa🤣 si ti pu enn lot race tu dimunn ti pu dire: ti bizin kase kase li. Quelle blague les Mauriciens. 🙂‍↔️",train,143,140,False,False,113,116
"[NAME], to 1 menteuse 1st ena la police dan la gare flacq ki controle ban bus ler lecole larger 2nd sa bus 15 express rhill la pa passe university coument to fin mentioner 3rd jamais mon trouve controlleur exiger pou fer ban eleves mitd ou lezot zeleve payer to p racontes mensonges al refer to devoir","[NAME], to 1 menteuse! 1st: ena la police dan la gare Flacq ki controle bann bus ler lekol larger. 2nd: sa bus 15 express Rose Hill la pa passe university kuma to finn mentioner. 3rd: jamais mon truve controlleur exiger pu fer bann zelev MITD ou lezot zelev peye. To pe raconte mensonges, ale refer to devoir.",train,303,311,True,True,0,0
Mo. Guette cahier eleves banne enfant dan mathematics catastrophe. Explication flou. Response copy n paste,"Mo get cahier zelev bann enfant dan mathematics catastrophe: explication flou, response copy and paste.",train,108,105,False,False,148,151
Kan boufon Minis Baichoo pu conpran lerla to dir ok,Kan boufon minis Baichoo pu konpran lerla to dir ok.,train,53,54,False,False,203,202
Zot in al rode zot la vie. Zot in levé extra bonheur ou même depi le soir zot lor la mer pou gagne zot la vie. Zot in sacrifié zot pou zot soigne zot famille. Enfin ministère de pêche ki ou ena pou réponne lor la. Ou ti oulé zot al cambriolé maison après maison ou bien faire crime pou vol dan poche dimoune. Zot pe reinté avec zot prope la sueur. En plus pe saisie zot bâteau. Eh la ministre amene 1 bon rôle. Laisse dimoune travaille. Zot pou nek rempli la caisse après zot mêm gros palto pou kokain dans la caisse. Bref pou travaille suvale pou manzé,Zot inn ale rode zot lavi. Zot inn leve extra bonheur ou même depi le soir zot lor la mer pu gagne zot lavi. Zot inn sacrifié zot pu zot soigne zot famille. Enfin ministère de pêche ki ou ena pu reponn lor la. Ou ti oule zot ale cambriolé maison après maison ou bien faire crime pu vol dan poche dimunn. Zot pe rinte avec zot prope la sueur. En plus pe saisie zot bâteau. Eh la! Ministre amenn 1 bon rôle. Laisse dimunn travail. Zot pu nek rempli la caisse après zot mem gros palto pu kokin dans la caisse. Bref pu travail suvale pu manze.,train,555,541,True,True,0,0
Ti bzin ferm frontière avk linde et tout cki in dzà fini vin mauriçe bzin met zte en confinement,Ti bzin ferme frontière avek Inde et tu seki inn deza fini vinn Maurice bizin met zot en confinement.,train,98,103,False,False,158,153
Bizin cancel so license Sofer van LA ke,"Bizin cancel so license, sofer van laki?",train,41,42,False,False,215,214
Un peu tard p prend actions comme toujours,Un peu tard pe prend actions comme toujours.,train,44,46,False,False,212,210
Tou dimoune bizain hat off to this dimoune ki fine filming that li ena courage. Thank you brother your devoile is true,"Tu dimunn bizin hat off to this dimunn ki finn filming that li ena courage. Thank you brother, your devoile is true.",train,120,118,False,False,136,138
Courage mr condolences pas facile sa,"Courage, monsieur. Condolences. Pas facile sa.",train,38,48,False,False,218,208
Marche musulment ban population bizen tir zote conclusion,Marche Musulman bann population bizin tire zot conclusion.,train,59,60,False,False,197,196
To garçons sa ta to b diname so excuse,"To garçon sa ta, to pe demande so excuse.",train,40,43,False,False,216,213
N lesson maths form 4 rs 3000 par mois. Ena p met 70 zelevre dans n class. Ki control mra ena lor zot revenu?,Enn lesson maths form 4 Rs3000 par mois. Ena pe met 70 zelev dans enn class. Ki control MRA ena lor zot revenu?,train,111,113,False,False,145,143
Eski carte permet retrait 1million,Eski carte permet retrait 1 million?,train,36,38,False,False,220,218
"[NAME], ki p atan pu cncel prtab","[NAME], ki pe atann pu cancel portab?",train,34,39,False,False,222,217
Bzn fer 1 nouvo sujet pour sc. Tiktok studies. 🤣 taux de réussite pou ena 1 impacte positif,Bizin fer 1 nuvo sujet pour SC. TikTok studies. 🤣 Taux de réussite pu ena 1 impacte positif.,train,93,94,False,False,163,162
Non b sofer van la so lizier fermer dakor kamion bizin areter b toi sofer van to kontin vini,Non b sofer van la so lizye ferme. Dakor kamion bizin aret. B toi sofer van to kontiyn vini?,train,94,94,False,False,162,162
Touy moi 😭🤣🤣🤣,Touy moi. 😭🤣🤣🤣,train,15,16,False,False,241,240
"[NAME], tous lecole vine payant si parents cpv paye 2 3 lecon priveer b zot pou cpv afford paye lecole","[NAME], Bizin faire tu lekol vinn payant. Si parents kapav peye 2, 3 lesson prive b zot pu kapav afford peye lekol.",train,104,117,False,False,152,139
"[NAME], sa mem bzin fer met li mem endan","[NAME], samem Bizin fer, met limem endan.",train,42,43,False,False,214,213
"Bien souvent bane dimoune pas respecter code de la route. Cki plis pire, beaucoup dimoune ine payer pou ggne license dans maurice. Moem mo kne kiken dan mo fami kine payer pou ggne license. Sofer camion la bisin ggne case homicide, parski selon la loi kan ou lor la line blanc ena loto pna loto ou bisin areter! @highlight","Bien souvent bann dimunn pas respecte code de la route. Seki plis pire, beaucoup dimunn inn peye pu gagne license dans Maurice. Moem mo kone kiken dan mo fami kinn peye pu gagne license. Sofer camion la bizin gagne case homicide, parski selon la loi kan ou lor la linn blanc ena loto pena loto ou bizin aret! @highlight.",train,324,322,True,True,0,0
"[NAME], sa banes gardes zordi zour la banela mem pli pire","[NAME], sa bann gardes zordi zur la? Banla mem plis pire.",train,59,59,False,False,197,197
Bane parents in dire zenfan la aler al amuzer toisi apres to retourner,Bann parents inn dire zanfan la: ale ale amize toisi apre to retourne.,train,72,72,False,False,184,184
1 ans zis pu plan.... Pu implimenter peut etre dan 5 ans alerment,1 ans zis pu plan.... Pu inplemant peut etre dan 5 ans alerman.,train,67,65,False,False,189,191
"[NAME], ti pou ena 1 tres tes gros mank a gagné dans la caisse letat a traver vat ki imposer lor boisson alcolisé et sa ti pou entraine 1 chute lor vente cigarette aussi ki ena gros tax. Etc etc etc","[NAME], ti pu ena 1 tre tre gros mank a gagne dans la caisse letat a traver vat ki imposer lor boisson alcolisé et sa ti pu entraine 1 chute lor vente cigarette aussi ki ena gros tax etc etc etc.",train,200,197,False,False,56,59
Moi mo alle nager tuni dan la rivirer mo pa peur moi,"Moi mo ale naze tuni dan la rivirer, mo pa peur moi",train,54,53,False,False,202,203
