text,standardized,split,prefixed_input,input_word_len,target_word_len,input_char_len,target_char_len,prefixed_input_token_len,target_token_len,input_token_word_ratio,target_token_word_ratio,input_has_unk,target_has_unk,input_truncated,target_truncated
Bon promenade de sante A honorable,Bon promenade de sante a honorable.,train,restore Mauritian Creole text: Bon promenade de sante A honorable,6,6,34,35,22,15,3.6666666666666665,2.5,False,False,False,False
Partou rentree sa boss.. La. Kumadire p. Fair croire p. Faire travail kuma bizin,Partu rantre sa boss.. La kumadir pe fer croire pe faire travail kuma bizin.,train,restore Mauritian Creole text: Partou rentree sa boss.. La. Kumadire p. Fair croire p. Faire travail kuma bizin,14,14,80,76,44,33,3.142857142857143,2.357142857142857,False,False,False,False
Akiz kan fini pas blie to poz li questions la drogue kiposition pas zis freres [NAME] ki cause akiz kan fini to dire li 4ans pas vites,"Akiz kan fini, pas bliye to poz li questions: la drogue ki position. Pas zis frere [NAME] ki cause. Akiz kan fini, to dire li 4 ans, pas vites.",train,restore Mauritian Creole text: Akiz kan fini pas blie to poz li questions la drogue kiposition pas zis freres [NAME] ki cause akiz kan fini to dire li 4ans pas vites,27,29,134,143,66,65,2.4444444444444446,2.2413793103448274,False,False,False,False
"[NAME], faudrait pas quand suspane continuer gagne salaire meme ana p travail au noir pendant suspension","[NAME], faudrait pas quand suspane, kontiyn gagne salaire. Mem ana pe travail au noir pendant suspension.",train,"restore Mauritian Creole text: [NAME], faudrait pas quand suspane continuer gagne salaire meme ana p travail au noir pendant suspension",16,16,104,105,38,35,2.375,2.1875,False,False,False,False
"[NAME], mo garson tous les temps ine dire pas servi juice apres mo trouver li enen raizon mo famille mem ine gnebcoup problem","[NAME], mo garson tultan inn dire: 'Pas servi Juice.' Apre, mo truve li ena rezon, mo famille mem inn gagne beaucoup problem.",train,"restore Mauritian Creole text: [NAME], mo garson tous les temps ine dire pas servi juice apres mo trouver li enen raizon mo famille mem ine gnebcoup problem",23,22,125,125,51,55,2.217391304347826,2.5,False,False,False,False
IN ARIIV LER POU MANFE LHERBE,INN ARRIVE LER PU MANZE LERBE.,train,restore Mauritian Creole text: IN ARIIV LER POU MANFE LHERBE,6,6,29,30,24,17,4.0,2.8333333333333335,False,False,False,False
🙄 Sergeant sa linne rente Sergeant direk kuma line apply pour rentre la police sah,🙄 Sergeant sa linn rantre sergeant direk kuma linn apply pour rantre la police sa.,train,restore Mauritian Creole text: 🙄 Sergeant sa linne rente Sergeant direk kuma line apply pour rentre la police sah,15,15,82,82,41,39,2.7333333333333334,2.6,True,True,False,False
Lopitak rose belle si negligence nettt,Lopital Rose Belle si negligence net.,train,restore Mauritian Creole text: Lopitak rose belle si negligence nettt,6,6,38,37,20,10,3.3333333333333335,1.6666666666666667,False,False,False,False
Zot p vin fou aster vraimm chat errant dimound pou adopt la ou pence dimound pou prend sa arete fer fou laisse sa ban animaux la tranquil paret zot p mark travail pou fer zot pena role,"Zot pe vinn fou aster vremem, chat errant dimunn pu adopt la, ou pense dimunn pu prend sa, aret fer fou, laisse sa bann animaux la trankil. Paret zot pe mank travail pu fer. Zot pena role.",train,restore Mauritian Creole text: Zot p vin fou aster vraimm chat errant dimound pou adopt la ou pence dimound pou prend sa arete fer fou laisse sa ban animaux la tranquil paret zot p mark travail pou fer zot pena role,37,37,184,188,75,74,2.027027027027027,2.0,False,False,False,False
"Maniere la vie pe derouler dimoune nepli envie riyé, humoriste bizin trace ailleurs","Maniere lavi pe derule, dimunn nepli anvi riye, humoriste bizin trace ailleurs.",train,"restore Mauritian Creole text: Maniere la vie pe derouler dimoune nepli envie riyé, humoriste bizin trace ailleurs",13,12,83,79,41,35,3.1538461538461537,2.9166666666666665,False,False,False,False
"Quand ene ban certaine ena cash, zot pencer toute est permis pour eux!","Quand enn bann certaine ena cash, zot pense toute est permis pour eux!",train,"restore Mauritian Creole text: Quand ene ban certaine ena cash, zot pencer toute est permis pour eux!",13,13,70,70,34,25,2.6153846153846154,1.9230769230769231,False,False,False,False
Bon courage pou banne ki pe rode attrape chats. What is next,Bon courage pu bann ki pe rode attrape chats. What is next?,train,restore Mauritian Creole text: Bon courage pou banne ki pe rode attrape chats. What is next,12,12,60,59,30,21,2.5,1.75,False,False,False,False
Pepsi lerla🤦🏻‍♀️🤣🤣🤣🤣,Pepsi lerla.🤦🏻‍♀️🤣🤣🤣🤣,train,restore Mauritian Creole text: Pepsi lerla🤦🏻‍♀️🤣🤣🤣🤣,2,2,20,21,20,12,10.0,6.0,True,True,False,False
Van la aveugle?? To trouver camion p sorti b to alle em ggt.. Pas ti ast r frein sa ggt la??,Van la aveugle?? To truve camion pe sorti b to ale mem gogot.. Pas ti aste ar frein sa gogot la??,train,restore Mauritian Creole text: Van la aveugle?? To trouver camion p sorti b to alle em ggt.. Pas ti ast r frein sa ggt la??,21,21,92,97,55,43,2.619047619047619,2.0476190476190474,False,False,False,False
Aster p fer travay pli kisa p fini tou nu poison dan la gon tu p fini,Aster pe fer travail plis kisa? Pe fini tu nu pwason dan lagon. Tu pe fini.,train,restore Mauritian Creole text: Aster p fer travay pli kisa p fini tou nu poison dan la gon tu p fini,17,16,69,75,46,36,2.7058823529411766,2.25,False,False,False,False
Bez ferme akoz papier 🤦🏾,Bez ferme akoz papier. 🤦🏾,train,restore Mauritian Creole text: Bez ferme akoz papier 🤦🏾,5,5,24,25,21,13,4.2,2.6,True,True,False,False
Dan vid.,Dan vide.,train,restore Mauritian Creole text: Dan vid.,2,2,8,9,14,4,7.0,2.0,False,False,False,False
P tro fair grand noir ek cash cipa p drmi lor cash cipa ki li bon fair grand noir rkor,"Pe tro fer grand noir ek cash, sipa pe dormi lor cash, sipa ki li bon. Fer grand noir ankor.",train,restore Mauritian Creole text: P tro fair grand noir ek cash cipa p drmi lor cash cipa ki li bon fair grand noir rkor,20,20,86,92,47,40,2.35,2.0,False,False,False,False
"JORDI JOUR, BCOUP CHAUFFEUR FINE VINE JAMES BOND, ZOT FINE GAGNE LICENCE TO KILL......??????? 🤔🤔🤔🤔🤔🤔🤔","ZORDI JOUR, BUKU CHAUFFEUR FINN VINN JAMES BOND, ZOT FINN GAGNE LICENCE TO KILL......??????? 🤔🤔🤔🤔🤔🤔🤔",train,"restore Mauritian Creole text: JORDI JOUR, BCOUP CHAUFFEUR FINE VINE JAMES BOND, ZOT FINE GAGNE LICENCE TO KILL......??????? 🤔🤔🤔🤔🤔🤔🤔",15,15,101,100,52,45,3.466666666666667,3.0,True,True,False,False
Pa pu aret mm sa bn connerie la authoriter pa trouver laisse zot trankil dan la nature zt derange zt,"Pa pu aret mem sa bann connerie la? Otorite pa truve, laisse zot trankil dan la nature. Zot deranz zot.",train,restore Mauritian Creole text: Pa pu aret mm sa bn connerie la authoriter pa trouver laisse zot trankil dan la nature zt derange zt,20,20,100,103,52,48,2.6,2.4,False,False,False,False
Mari touper sa,Mari toupe sa.,train,restore Mauritian Creole text: Mari touper sa,3,3,14,14,17,9,5.666666666666667,3.0,False,False,False,False
Ou cav tir zanimo dpi la nature ou bonne chance,Ou kapav tire zanimo depi la nature ou. Bonne chance.,train,restore Mauritian Creole text: Ou cav tir zanimo dpi la nature ou bonne chance,10,10,47,53,27,21,2.7,2.1,False,False,False,False
Courage a vous et votre famille. Bien triste moi si mone perdi mo sel frère ki mo ti ena dan sa circumstance la. Ene van kit so lane tape ar li zet li roule lor li. Bien bien dur sa,Courage a vous et votre famille. Bien triste moi si mon perdi mo sel frère ki mo ti ena dan sa circumstance la. Enn van kite so lane tape ar li zet li roule lor li. Bien bien dur sa.,train,restore Mauritian Creole text: Courage a vous et votre famille. Bien triste moi si mone perdi mo sel frère ki mo ti ena dan sa circumstance la. Ene van kit so lane tape ar li zet li roule lor li. Bien bien dur sa,40,40,181,182,85,77,2.125,1.925,False,False,False,False
Eta dir ramgoo pey nou nou prb dir li donn nou nou kas passage benefit pe blok tou nou kas,"Eta dir Ramgoo peye nu nu PRB, dir li donne nu nu kas passage benefit. Pe bloke tu nu kas.",train,restore Mauritian Creole text: Eta dir ramgoo pey nou nou prb dir li donn nou nou kas passage benefit pe blok tou nou kas,20,20,90,90,46,40,2.3,2.0,False,False,False,False
Attention to C. P mo ena tou so grandeur couleurs et model.,"Attention to CP, mo ena tu so grandeur couleurs et model.",train,restore Mauritian Creole text: Attention to C. P mo ena tou so grandeur couleurs et model.,12,11,59,57,30,22,2.5,2.0,False,False,False,False
BIEN BIEN. TRISTE. POUR SA. BB LAA🙏 TOI PARENT KOT TO TI ETE TOI👈😡😡 PARENT TO KIT TO BOUTE. BABA. 8MOIS AVEC BABYSITTER. 🤔🤔 PENA MOTS 😢 PARFOIS PREFER PAS REPOND 😡😡 BIEN BIEN TRIST POUR SA BEBE LA 🙏🙏,BIEN BIENTR TRISTE POUR SA BB LA🙏 TOI PARENT KOT TO TI ETE TOI?👈😡😡 PARENT TO KIT TO BOUTE. BABA 8 MOIS AVEC BABYSITTER. 🤔🤔 PENA MOTS 😢 PARFOIS PREFER PAS REPOND 😡😡 BIEN BIEN TRISTE POUR SA BEBE LA. 🙏🙏,train,restore Mauritian Creole text: BIEN BIEN. TRISTE. POUR SA. BB LAA🙏 TOI PARENT KOT TO TI ETE TOI👈😡😡 PARENT TO KIT TO BOUTE. BABA. 8MOIS AVEC BABYSITTER. 🤔🤔 PENA MOTS 😢 PARFOIS PREFER PAS REPOND 😡😡 BIEN BIEN TRIST POUR SA BEBE LA 🙏🙏,40,41,199,200,106,96,2.65,2.341463414634146,True,True,False,False
"[NAME], moi mo trouvé li mettre quelqu'un","[NAME], moi mo truve li met quelqu'un.",train,"restore Mauritian Creole text: [NAME], moi mo trouvé li mettre quelqu'un",7,7,41,38,25,18,3.5714285714285716,2.5714285714285716,False,False,False,False
Tir sa rotwailer dr [NAME] criminel la!,Tire sa rotwailer doctor [NAME] criminel la!,train,restore Mauritian Creole text: Tir sa rotwailer dr [NAME] criminel la!,7,7,39,44,34,22,4.857142857142857,3.142857142857143,False,False,False,False
Dept cards pas gueter kisana p fr application pour cards check specimen signature etc etc defimediainfo si pou donne information donne li full svp sinon pas donne narien dire ki la banque merci,"Department cards pas get kisanla pe fer application pour cards, check specimen signature etc etc? Defimedia.info: si pu donne information, donne li full svp, sinon pas donne nanyin. Dire ki la banque. Merci.",train,restore Mauritian Creole text: Dept cards pas gueter kisana p fr application pour cards check specimen signature etc etc defimediainfo si pou donne information donne li full svp sinon pas donne narien dire ki la banque merci,33,33,193,207,64,63,1.9393939393939394,1.9090909090909092,False,False,False,False
"Elle est dans le déni ou quoi, mdr","Elle est dans le déni ou quoi, mdr.",train,"restore Mauritian Creole text: Elle est dans le déni ou quoi, mdr",8,8,34,35,24,16,3.0,2.0,False,False,False,False
Cinema sans payer 😂😂😂😂😂😂,Cinema sans peye. 😂😂😂😂😂😂,train,restore Mauritian Creole text: Cinema sans payer 😂😂😂😂😂😂,4,4,24,24,15,9,3.75,2.25,True,True,False,False
That woman is queen of self control i'm amazed par contre c'est pas marrant du tt mari toupé sa bane malang la ena aster cokin gazeuse pas met program kan pena casse dow,"That woman is queen of self control! I'mo amazed! Par contre, c'est pas marrant dutout. Mari toupe sa bann malang la ena aster, kokin gazeuse. Pas met program kan pena kas dow.",train,restore Mauritian Creole text: That woman is queen of self control i'm amazed par contre c'est pas marrant du tt mari toupé sa bane malang la ena aster cokin gazeuse pas met program kan pena casse dow,33,32,169,176,68,67,2.0606060606060606,2.09375,False,False,False,False
"[NAME], sa banes gardes zordi zour la??? Banela mem pli pire","[NAME], sa bann gardes zordi zur la??? Banla mem plis pire.",train,"restore Mauritian Creole text: [NAME], sa banes gardes zordi zour la??? Banela mem pli pire",11,11,60,59,42,31,3.8181818181818183,2.8181818181818183,False,False,False,False
Tiou bon courage😥,"Tiew, bon courage.😥",train,restore Mauritian Creole text: Tiou bon courage😥,3,3,17,19,15,9,5.0,3.0,True,True,False,False
"[NAME], ena dimoun gagne diarhea verbale zot zis dir nimporte koi sans okaine empathy ou ban sentiment humains normal 🙄 apel sa rode role et rode limportance dans lecole ti p apel sa fer linteressant mo croire ena dimoun zot lespri in rest bloker r sa ban comportment innaceotable la merci ou p coz avec ene bon raisonement et remet certain dimoun a lordre","[NAME], ena dimunn gagne diarhea verbale, zot zis dir nerport koi sans okenn empathy ou bann sentiment humains normal 🙄 apel sa rode role et rode linportans. Dans lekol ti pe apel sa fer linteressant. Mo croire ena dimunn zot lespri inn reste bloke ar sa bann comportment innaceptable la. Merci ou pe koze avec enn bon raisonement et remet certain dimunn a lord.",train,"restore Mauritian Creole text: [NAME], ena dimoun gagne diarhea verbale zot zis dir nimporte koi sans okaine empathy ou ban sentiment humains normal 🙄 apel sa rode role et rode limportance dans lecole ti p apel sa fer linteressant mo croire ena dimoun zot lespri in rest bloker r sa ban comportment innaceotable la merci ou p coz avec ene bon raisonement et remet certain dimoun a lordre",64,64,356,362,153,152,2.390625,2.375,True,True,False,False
Bientot sa ousi pa pou enant la,Bientot sa osi pa pu ena la.,train,restore Mauritian Creole text: Bientot sa ousi pa pou enant la,7,7,31,28,25,18,3.5714285714285716,2.5714285714285716,False,False,False,False
"La drog et lalkol positif bzn mort em sa, moi mo dir bon debara. Aret ar sa maniere sympati sipa rip et lot lot","Ladrog et lalkol positif bizin mort mem sa, moi mo dir bon debarras. Aret ar sa maniere sympathie sipa RIP et lot lot.",train,"restore Mauritian Creole text: La drog et lalkol positif bzn mort em sa, moi mo dir bon debara. Aret ar sa maniere sympati sipa rip et lot lot",24,23,111,118,62,52,2.5833333333333335,2.260869565217391,False,False,False,False
Pilitilichien tujur mayo pu declare bell poil kozz lir pension ggt,Politicien. Tuzur mayo. Pu deklare. Bel poil. Koz lire pension. Gogot.,train,restore Mauritian Creole text: Pilitilichien tujur mayo pu declare bell poil kozz lir pension ggt,11,11,66,70,39,28,3.5454545454545454,2.5454545454545454,False,False,False,False
Jagutpal ki ena pou dire [NAME] dire rapport tribunal la pas bon ok,Jagutpal ki ena pu dire. [NAME] dire rapport tribunal la pas bon ok.,train,restore Mauritian Creole text: Jagutpal ki ena pou dire [NAME] dire rapport tribunal la pas bon ok,13,13,67,68,32,25,2.4615384615384617,1.9230769230769231,False,False,False,False
Pnaaa bon maintenance,Pena bon maintenance.,train,restore Mauritian Creole text: Pnaaa bon maintenance,3,3,21,21,17,6,5.666666666666667,2.0,False,False,False,False
Emtel ena myt vrai boss,Emtel ena MY.T. Vrai boss?,train,restore Mauritian Creole text: Emtel ena myt vrai boss,5,5,23,26,19,15,3.8,3.0,False,False,False,False
Dan tou c ki ou p kozer la ki motivation/incentive ou p donne lapolice pou fair tou ca travail,Dan tu seki ou pe koze la: ki motivation/incentive ou pe donne lapolis pu fer tu sa travail?,train,restore Mauritian Creole text: Dan tou c ki ou p kozer la ki motivation/incentive ou p donne lapolice pou fair tou ca travail,19,18,94,92,45,38,2.3684210526315788,2.111111111111111,False,False,False,False
